date,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume,20-Day SMA,100-Day SMA,Volatility,Lag Gap
11/1/2017,GOOGL,11/1/2017,1036.32,1047.86,1034,1042.6,2105729,0,1,1036.32,1047.86,1034,1042.6,2105729,939.3594139,1042.6,13.86,-6.65
10/31/2017,GOOGL,10/31/2017,1033,1041,1026.3,1033.04,1490660,0,1,1033,1041,1026.3,1033.04,1490660,938.3023325,1033.04,14.7,-9.6
10/30/2017,GOOGL,10/30/2017,1029.16,1039.83,1022.33,1033.13,2245352,0,1,1029.16,1039.83,1022.33,1033.13,2245352,937.2631459,1086.4083,17.5,-3.88
10/27/2017,GOOGL,10/27/2017,1030.99,1063.62,1026.85,1033.67,5139945,0,1,1030.99,1063.62,1026.85,1033.67,5139945,936.1174043,1086.6702,36.77,-2.14
10/26/2017,GOOGL,10/26/2017,998.47,1006.51,990.47,991.42,1827682,0,1,998.47,1006.51,990.47,991.42,1827682,935.0313756,1086.466,16.04,-35.2
10/25/2017,GOOGL,10/25/2017,986.27,994.43,977.722,991.46,1368042,0,1,986.27,994.43,977.722,991.46,1368042,934.0766388,1086.1147,16.708,-5.15
10/24/2017,GOOGL,10/24/2017,986.5,989.26,977.08,988.49,1416283,0,1,986.5,989.26,977.08,988.49,1416283,933.150945,1085.4978,12.18,-4.96
10/23/2017,GOOGL,10/23/2017,1005.18,1005.79,983.1,985.54,1623580,0,1,1005.18,1005.79,983.1,985.54,1623580,932.190323,1084.4427,22.69,16.69
10/20/2017,GOOGL,10/20/2017,1007.05,1008.65,1002.27,1005.07,1568454,0,1,1007.05,1008.65,1002.27,1005.07,1568454,931.2801316,1083.3401,6.38,21.51
10/19/2017,GOOGL,10/19/2017,1004.75,1007.32,997.3,1001.84,1677021,0,1,1004.75,1007.32,997.3,1001.84,1677021,930.286256,1082.3901,10.02,-0.32
10/18/2017,GOOGL,10/18/2017,1011.05,1016.31,1005.32,1012.74,1270218,0,1,1011.05,1016.31,1005.32,1012.74,1270218,929.2140072,1081.0643,10.99,9.21
10/17/2017,GOOGL,10/17/2017,1007.44,1014.56,1006.05,1011,991412,0,1,1007.44,1014.56,1006.05,1011,991412,928.2217105,1079.6856,8.51,-5.3
10/16/2017,GOOGL,10/16/2017,1009.63,1012,1001.52,1009.35,1066744,0,1,1009.63,1012,1001.52,1009.35,1066744,927.1969258,1078.3067,10.48,-1.37
10/13/2017,GOOGL,10/13/2017,1009.11,1014.76,1007.06,1007.87,1308881,0,1,1009.11,1014.76,1007.06,1007.87,1308881,926.1908971,1077.0011,7.7,-0.24
10/12/2017,GOOGL,10/12/2017,1003.84,1011.54,1001.1,1005.65,1521137,0,1,1003.84,1011.54,1001.1,1005.65,1521137,925.1640072,1075.4205,10.44,-4.03
10/11/2017,GOOGL,10/11/2017,989.04,1007.56,987.94,1005.65,1748443,0,1,989.04,1007.56,987.94,1005.65,1748443,924.1216148,1073.8686,19.62,-16.61
10/10/2017,GOOGL,10/10/2017,995.3,997.47,981.11,987.8,1158864,0,1,995.3,997.47,981.11,987.8,1158864,923.0384569,1072.6313,16.36,-10.35
10/9/2017,GOOGL,10/9/2017,995,1000.46,991.5,992.31,1151035,0,1,995,1000.46,991.5,992.31,1151035,922.0073565,1071.3589,8.96,7.2
10/6/2017,GOOGL,10/6/2017,980,994.26,978.51,993.64,1490744,0,1,980,994.26,978.51,993.64,1490744,920.9318541,1070.273,15.75,-12.31
10/5/2017,GOOGL,10/5/2017,972.79,986.5085,970.27,985.19,1627255,0,1,972.79,986.5085,970.27,985.19,1627255,919.8316148,1069.2618,16.2385,-20.85
10/4/2017,GOOGL,10/4/2017,971.76,974.4,965.61,966.78,896531,0,1,971.76,974.4,965.61,966.78,896531,918.7080263,1068.2723,8.79,-13.43
10/3/2017,GOOGL,10/3/2017,967.56,972.44,962.705,972.08,1080312,0,1,967.56,972.44,962.705,972.08,1080312,917.6313278,1067.226,9.735,0.78
10/2/2017,GOOGL,10/2/2017,975.65,977.74,961.95,967.47,1466444,0,1,975.65,977.74,961.95,967.47,1466444,916.4797488,1065.9076,15.79,3.57
9/29/2017,GOOGL,9/29/2017,966,975.81,966,973.72,1906445,0,1,966,975.81,966,973.72,1906445,915.3754904,1064.4072,9.81,-1.47
9/28/2017,GOOGL,9/28/2017,956.25,966.18,955.55,964.81,1347750,0,1,956.25,966.18,955.55,964.81,1347750,914.4814713,1062.7074,10.63,-17.47
9/27/2017,GOOGL,9/27/2017,942.74,965.43,941.95,959.9,2313498,0,1,942.74,965.43,941.95,959.9,2313498,913.6129067,1061.0746,23.48,-22.07
9/26/2017,GOOGL,9/26/2017,936.69,944.08,935.12,937.43,1618182,0,1,936.69,944.08,935.12,937.43,1618182,912.7483612,1059.5746,8.96,-23.21
9/25/2017,GOOGL,9/25/2017,939.45,939.75,924.5101,934.28,1847436,0,1,939.45,939.75,924.5101,934.28,1847436,911.9069258,1057.8114,15.2399,2.02
9/22/2017,GOOGL,9/22/2017,942.77,950,940.835,943.26,1067617,0,1,942.77,950,940.835,943.26,1067617,910.9841029,1056.1183,9.165,8.49
9/21/2017,GOOGL,9/21/2017,948.13,952.8,939.38,947.55,1302726,0,1,948.13,952.8,939.38,947.55,1302726,910.0910885,1054.5959,13.42,4.87
9/20/2017,GOOGL,9/20/2017,937.73,950,937.5,947.54,1896919,0,1,937.73,950,937.5,947.54,1896919,909.1330024,1053.1578,12.5,-9.82
9/19/2017,GOOGL,9/19/2017,933.41,937.94,926.66,936.86,1217430,0,1,933.41,937.94,926.66,936.86,1217430,908.1705144,1051.9062,11.28,-14.13
9/18/2017,GOOGL,9/18/2017,935.01,936.86,925.4,929.75,1445532,0,1,935.01,936.86,925.4,929.75,1445532,907.2437201,1050.7334,11.46,-1.85
9/15/2017,GOOGL,9/15/2017,940.09,941.75,931.25,935.29,1940047,0,1,940.09,941.75,931.25,935.29,1940047,906.3347249,1049.4853,10.5,10.34
9/14/2017,GOOGL,9/14/2017,946,948.03,938.356,940.13,1415168,0,1,946,948.03,938.356,940.13,1415168,905.4241507,1048.4039,9.674,10.71
9/13/2017,GOOGL,9/13/2017,945.5,952.85,944.74,950.44,1092849,0,1,945.5,952.85,944.74,950.44,1092849,904.4779785,1047.7492,8.11,5.37
9/12/2017,GOOGL,9/12/2017,946.92,948.085,937.5,946.65,1245767,0,1,946.92,948.085,937.5,946.65,1245767,903.6246292,1046.6995,10.585,-3.52
9/11/2017,GOOGL,9/11/2017,947.2,952.68,941,943.29,1317796,0,1,947.2,952.68,941,943.29,1317796,902.6813756,1045.3217,11.68,0.55
9/8/2017,GOOGL,9/8/2017,949.7,950.7,940.01,941.41,996449,0,1,949.7,950.7,940.01,941.41,996449,901.714055,1044.067,10.69,6.41
9/7/2017,GOOGL,9/7/2017,944.25,950.4965,937.53,949.89,1103286,0,1,944.25,950.4965,937.53,949.89,1103286,900.7140072,1042.2891,12.9665,2.84
9/6/2017,GOOGL,9/6/2017,943.87,944.5,932.68,942.02,1375952,0,1,943.87,944.5,932.68,942.02,1375952,899.8118062,1039.9721,11.82,-6.02
9/5/2017,GOOGL,9/5/2017,946.86,951.3854,935.6,941.48,1455058,0,1,946.86,951.3854,935.6,941.48,1455058,898.8184091,1037.5701,15.7854,4.84
9/1/2017,GOOGL,9/1/2017,957.47,958.33,950.28,951.99,1034769,0,1,957.47,958.33,950.28,951.99,1034769,897.8464474,1035.2112,8.05,15.99
8/31/2017,GOOGL,8/31/2017,946.3,957.195,946.25,955.24,1672387,0,1,946.3,957.195,946.25,955.24,1672387,896.8998445,1032.8663,10.945,-5.69
8/30/2017,GOOGL,8/30/2017,935.67,945.86,934.05,943.63,1112814,0,1,935.67,945.86,934.05,943.63,1112814,896.0607536,1030.5431,11.81,-19.57
8/29/2017,GOOGL,8/29/2017,919.95,938.19,919.31,935.75,1144834,0,1,919.95,938.19,919.31,935.75,1144834,895.2276914,1028.158,18.88,-23.68
8/28/2017,GOOGL,8/28/2017,931.88,934.85,926.11,928.13,1025199,0,1,931.88,934.85,926.11,928.13,1025199,894.4755383,1025.8026,8.74,-3.87
8/25/2017,GOOGL,8/25/2017,939.21,940.73,930.1,930.5,1169101,0,1,939.21,940.73,930.1,930.5,1169101,893.7325718,1023.3222,10.63,11.08
8/24/2017,GOOGL,8/24/2017,943.71,946.31,930.74,936.89,1249098,0,1,943.71,946.31,930.74,936.89,1249098,892.9753469,1020.9856,15.57,13.21
8/23/2017,GOOGL,8/23/2017,937,945.425,935.24,942.58,1126487,0,1,937,945.425,935.24,942.58,1126487,892.1966388,1018.9195,10.185,0.11
8/22/2017,GOOGL,8/22/2017,926.96,941.9617,926.17,940.4,1711377,0,1,926.96,941.9617,926.17,940.4,1711377,891.3757297,1016.9856,15.7917,-15.62
8/21/2017,GOOGL,8/21/2017,925.77,928.25,918.6,920.87,1292624,0,1,925.77,928.25,918.6,920.87,1292624,890.654677,1014.9986,9.65,-14.63
8/18/2017,GOOGL,8/18/2017,926.98,931.02,923.45,926.18,1327288,0,1,926.98,931.02,923.45,926.18,1327288,889.9380742,1012.9003,7.57,6.11
8/17/2017,GOOGL,8/17/2017,942.95,943.81,927.64,927.66,1653779,0,1,942.95,943.81,927.64,927.66,1653779,889.1719019,1010.8556,16.17,16.77
8/16/2017,GOOGL,8/16/2017,941.25,949.9,940.0391,944.27,1329301,0,1,941.25,949.9,940.0391,944.27,1329301,888.2775957,1009.0134,9.8609,13.59
8/15/2017,GOOGL,8/15/2017,941.03,943.07,936.64,938.08,1006064,0,1,941.03,943.07,936.64,938.08,1006064,887.4226196,1007.3547,6.43,-3.24
8/14/2017,GOOGL,8/14/2017,939.07,941.04,934.485,938.93,1140212,0,1,939.07,941.04,934.485,938.93,1140212,886.6266388,1005.6076,6.555,0.99
8/11/2017,GOOGL,8/11/2017,923.71,933.36,921.22,930.09,1589808,0,1,923.71,933.36,921.22,930.09,1589808,885.9677871,1003.8548,12.14,-15.22
8/10/2017,GOOGL,8/10/2017,935,936.3,921.7768,923.59,2657279,0,1,935,936.3,921.7768,923.59,2657279,885.3485048,1002.0528,14.5232,4.91
8/9/2017,GOOGL,8/9/2017,938.45,943.76,933.92,940.08,1360604,0,1,938.45,943.76,933.92,940.08,1360604,884.6410407,1000.3311,9.84,14.86
8/8/2017,GOOGL,8/8/2017,944.29,952.49,942.48,944.19,1438418,0,1,944.29,952.49,942.48,944.19,1438418,883.8710885,998.8167,10.01,4.21
8/7/2017,GOOGL,8/7/2017,947.52,948.96,943.5,945.75,1405132,0,1,947.52,948.96,943.5,945.75,1405132,883.1089354,997.5265,5.46,3.33
8/4/2017,GOOGL,8/4/2017,943.95,947.54,939.795,945.79,1192871,0,1,943.95,947.54,939.795,945.79,1192871,882.3263038,996.45,7.745,-1.8
8/3/2017,GOOGL,8/3/2017,949.1,950,939.44,940.3,1028591,0,1,949.1,950,939.44,940.3,1028591,881.6097488,995.3484,10.56,3.31
8/2/2017,GOOGL,8/2/2017,948.37,949.1,932.521,947.64,2019979,0,1,948.37,949.1,932.521,947.64,2019979,880.9698923,994.1494,16.579,8.07
8/1/2017,GOOGL,8/1/2017,947.81,954.49,944.96,946.56,1205799,0,1,947.81,954.49,944.96,946.56,1205799,880.4139593,992.9673,9.53,0.17
7/31/2017,GOOGL,7/31/2017,960,961.1925,941.725,945.5,2268160,0,1,960,961.1925,941.725,945.5,2268160,879.8839115,991.7443,19.4675,13.44
7/28/2017,GOOGL,7/28/2017,947.99,961.79,945.31,958.33,1795477,0,1,947.99,961.79,945.31,958.33,1795477,879.3652512,990.4908,16.48,2.49
7/27/2017,GOOGL,7/27/2017,969.18,969.52,937.06,952.51,3685905,0,1,969.18,969.52,937.06,952.51,3685905,878.846878,989.3385,32.46,10.85
7/26/2017,GOOGL,7/26/2017,972.78,973.95,960.23,965.31,2166225,0,1,972.78,973.95,960.23,965.31,2166225,878.3356818,988.0658,13.72,20.27
7/25/2017,GOOGL,7/25/2017,970.7,976.73,963.8,969.03,5793414,0,1,970.7,976.73,963.8,969.03,5793414,877.7790311,986.868,12.93,5.39
7/24/2017,GOOGL,7/24/2017,994.1,1006.19,990.2728,998.31,3053176,0,1,994.1,1006.19,990.2728,998.31,3053176,877.3041986,985.8383,15.9172,25.07
7/21/2017,GOOGL,7/21/2017,989,995.11,984.17,993.84,1412108,0,1,989,995.11,984.17,993.84,1412108,876.8300837,985.2467,10.94,-9.31
7/20/2017,GOOGL,7/20/2017,997,998.68,984.62,992.19,1410290,0,1,997,998.68,984.62,992.19,1410290,876.3220933,984.6712,14.06,3.16
7/19/2017,GOOGL,7/19/2017,990.01,995.6,987.01,992.77,1392709,0,1,990.01,995.6,987.01,992.77,1392709,875.6645335,984.1054,8.59,-2.18
7/18/2017,GOOGL,7/18/2017,973.36,990.85,972.04,986.95,1398920,0,1,973.36,990.85,972.04,986.95,1398920,875.0258732,983.5134,18.81,-19.41
7/17/2017,GOOGL,7/17/2017,976.32,983.35,970.8,975.96,1644618,0,1,976.32,983.35,970.8,975.96,1644618,874.3806579,982.8891,12.55,-10.63
7/14/2017,GOOGL,7/14/2017,974,977.54,970.15,976.91,1048240,0,1,974,977.54,970.15,976.91,1048240,873.8145335,982.203,7.39,-1.96
7/13/2017,GOOGL,7/13/2017,970.8,978.7,964.8,968.7175,1519987,0,1,970.8,978.7,964.8,968.7175,1519987,873.2689833,981.6449,13.9,-6.11
7/12/2017,GOOGL,7/12/2017,960.86,969.63,957.04,967.66,1589548,0,1,960.86,969.63,957.04,967.66,1589548,872.6665431,981.136075,12.59,-7.8575
7/11/2017,GOOGL,7/11/2017,950.52,954.89,945.12,953.53,1444540,0,1,950.52,954.89,945.12,953.53,1444540,871.9800359,980.693975,9.77,-17.14
7/10/2017,GOOGL,7/10/2017,941.95,953.13,941.95,951,1409850,0,1,941.95,953.13,941.95,951,1409850,871.2974043,979.978575,11.18,-11.58
7/7/2017,GOOGL,7/7/2017,930.985,944.66,929.79,940.81,1614080,0,1,930.985,944.66,929.79,940.81,1614080,870.6057297,979.126875,14.87,-20.015
7/6/2017,GOOGL,7/6/2017,925,936.14,919.85,927.69,1941822,0,1,925,936.14,919.85,927.69,1941822,869.9477871,978.161175,16.29,-15.81
7/5/2017,GOOGL,7/5/2017,924.2,936.29,918.6305,932.26,2054927,0,1,924.2,936.29,918.6305,932.26,2054927,869.2431938,976.805175,17.6595,-3.49
7/3/2017,GOOGL,7/3/2017,933.22,934.24,915.31,919.46,1694587,0,1,933.22,934.24,915.31,919.46,1694587,868.5613756,975.407675,18.93,0.96
6/30/2017,GOOGL,6/30/2017,943.99,944.9995,929.61,929.68,2185444,0,1,943.99,944.9995,929.61,929.68,2185444,867.8778349,974.037075,15.3895,24.53
6/29/2017,GOOGL,6/29/2017,951.35,951.66,929.6,937.82,3182331,0,1,951.35,951.66,929.6,937.82,3182331,867.1684091,972.814675,22.06,21.67
6/28/2017,GOOGL,6/28/2017,950.66,963.24,936.16,961.01,2713366,0,1,950.66,963.24,936.16,961.01,2713366,866.4900359,971.689875,27.08,12.84
6/27/2017,GOOGL,6/27/2017,961.6,967.22,947.09,948.09,2428048,0,1,961.6,967.22,947.09,948.09,2428048,865.7117584,970.953375,20.13,0.59
6/26/2017,GOOGL,6/26/2017,990,993.99,970.33,972.09,1505655,0,1,990,993.99,970.33,972.09,1505655,864.9745813,970.075375,23.66,41.91
6/23/2017,GOOGL,6/23/2017,975.5,986.62,974.46,986.09,1439728,0,1,975.5,986.62,974.46,986.09,1439728,864.1020455,969.311575,12.16,3.41
6/22/2017,GOOGL,6/22/2017,976.87,980.5,973.3148,976.62,940086,0,1,976.87,980.5,973.3148,976.62,940086,863.1986483,968.808375,7.1852,-9.22
6/21/2017,GOOGL,6/21/2017,970.79,979.67,969.16,978.59,1141315,0,1,970.79,979.67,969.16,978.59,1141315,862.2780263,968.158175,10.51,-5.83
6/20/2017,GOOGL,6/20/2017,975.31,980.79,968.2,968.99,1273013,0,1,975.31,980.79,968.2,968.99,1273013,861.3336244,967.532075,12.59,-3.28
6/19/2017,GOOGL,6/19/2017,969.65,979.3,968.2,975.22,1449343,0,1,969.65,979.3,968.2,975.22,1449343,860.4294139,966.780475,11.1,0.66
6/16/2017,GOOGL,6/16/2017,957.91,959.95,948.7,958.62,2484914,0,1,957.91,959.95,948.7,958.62,2484914,859.5933852,966.055475,11.25,-17.31
6/15/2017,GOOGL,6/15/2017,948.02,960.6775,940.37,960.18,2349212,0,1,948.02,960.6775,940.37,960.18,2349212,858.7012799,965.117775,20.3075,-10.6
6/14/2017,GOOGL,6/14/2017,975.5,979.7,959.5103,967.93,1489046,0,1,975.5,979.7,959.5103,967.93,1489046,857.8400478,964.292775,20.1897,15.32
6/13/2017,GOOGL,6/13/2017,972.04,977.91,962.01,970.5,1992456,0,1,972.04,977.91,962.01,970.5,1992456,857.032201,963.472175,15.9,4.11
6/12/2017,GOOGL,6/12/2017,958.72,968,936.795,961.81,4167184,0,1,958.72,968,936.795,961.81,4167184,856.242488,962.747475,31.205,-11.78
6/9/2017,GOOGL,6/9/2017,1005.49,1005.5,953.37,970.12,3613964,0,1,1005.49,1005.5,953.37,970.12,3613964,855.5335885,961.939575,52.13,43.68
6/8/2017,GOOGL,6/8/2017,1004.23,1005.6,996.62,1004.28,1657881,0,1,1004.23,1005.6,996.62,1004.28,1657881,854.8980861,961.310375,8.98,34.11
6/7/2017,GOOGL,6/7/2017,998.82,1003.91,995.81,1001.59,1348198,0,1,998.82,1003.91,995.81,1001.59,1348198,854.3255024,961.021875,8.1,-5.46
6/6/2017,GOOGL,6/6/2017,1003.31,1008.61,994.8,996.68,1517356,0,1,1003.31,1008.61,994.8,996.68,1517356,853.6777033,960.701075,13.81,1.72
6/5/2017,GOOGL,6/5/2017,997.89,1007.4,995.45,1003.88,1353264,0,1,997.89,1007.4,995.45,1003.88,1353264,853.0649761,960.753675,11.95,1.21
6/2/2017,GOOGL,6/2/2017,988.59,996.48,987.07,996.12,1719720,0,1,988.59,996.48,987.07,996.12,1719720,852.395933,960.877875,9.41,-15.29
6/1/2017,GOOGL,6/1/2017,990.96,993.14,981.29,988.29,1295552,0,1,990.96,993.14,981.29,988.29,1295552,851.6978469,960.954175,11.85,-5.16
5/31/2017,GOOGL,5/31/2017,996.21,999.6,981.68,987.09,1703990,0,1,996.21,999.6,981.68,987.09,1703990,850.9074641,960.981675,17.92,7.92
5/30/2017,GOOGL,5/30/2017,992.5,997.62,991.3601,996.17,1511472,0,1,992.5,997.62,991.3601,996.17,1511472,850.1664593,960.801875,6.2599,5.41
5/26/2017,GOOGL,5/26/2017,992,996.39,987.36,993.27,1622807,0,1,992,996.39,987.36,993.27,1622807,849.3014354,960.745175,9.03,-4.17
5/25/2017,GOOGL,5/25/2017,979,995.78,977.82,991.86,1951402,0,1,979,995.78,977.82,991.86,1951402,848.3804306,960.550475,17.96,-14.27
5/24/2017,GOOGL,5/24/2017,975.26,978.115,971.6299,977.61,1128880,0,1,975.26,978.115,971.6299,977.61,1128880,847.5190431,960.359075,6.4851,-16.6
5/23/2017,GOOGL,5/23/2017,969.96,974.51,964.5,970.55,1529617,0,1,969.96,974.51,964.5,970.55,1529617,846.6499522,960.041675,10.01,-7.65
5/22/2017,GOOGL,5/22/2017,957,964.82,956.56,964.07,1305246,0,1,957,964.82,956.56,964.07,1305246,845.8397129,959.668475,8.26,-13.55
5/19/2017,GOOGL,5/19/2017,952.82,959.56,952,954.65,1327354,0,1,952.82,959.56,952,954.65,1327354,845.0144976,959.252675,7.56,-11.25
5/18/2017,GOOGL,5/18/2017,943.2,954.18,941.27,950.5,1758452,0,1,943.2,954.18,941.27,950.5,1758452,844.2814833,958.742675,12.91,-11.45
5/17/2017,GOOGL,5/17/2017,959.7,960.99,940.06,942.17,2414323,0,1,959.7,960.99,940.06,942.17,2414323,843.5207656,958.369675,20.93,9.2
5/16/2017,GOOGL,5/16/2017,963.55,965.8955,960.35,964.61,1069898,0,1,963.55,965.8955,960.35,964.61,1069898,842.7457895,957.868275,5.5455,21.38
5/15/2017,GOOGL,5/15/2017,955.29,962.7,952.82,959.22,1314574,0,1,955.29,962.7,952.82,959.22,1314574,841.9637321,957.577975,9.88,-9.32
5/12/2017,GOOGL,5/12/2017,957.85,957.98,952.06,955.14,1204133,0,1,957.85,957.98,952.06,955.14,1204133,841.228756,957.318275,5.92,-1.37
5/11/2017,GOOGL,5/11/2017,951.29,957.99,948.61,955.89,1016797,0,1,951.29,957.99,948.61,955.89,1016797,840.4554067,957.201875,9.38,-3.85
5/10/2017,GOOGL,5/10/2017,956.22,956.71,949.84,954.84,1135809,0,1,956.22,956.71,949.84,954.84,1135809,839.5137799,957.039975,6.87,0.33
5/9/2017,GOOGL,5/9/2017,961.33,962.2,954.4,956.71,1633396,0,1,961.33,962.2,954.4,956.71,1633396,838.5742584,956.913675,7.8,6.49
5/8/2017,GOOGL,5/8/2017,947.45,960.99,947.395,958.69,1863198,0,1,947.45,960.99,947.395,958.69,1863198,837.6663636,956.743575,13.595,-9.26
5/5/2017,GOOGL,5/5/2017,956.72,958.4395,948.0986,950.28,1593898,0,1,956.72,958.4395,948.0986,950.28,1593898,836.6777033,956.682375,10.3409,-1.97
5/4/2017,GOOGL,5/4/2017,950.29,959.14,947.37,954.72,1934652,0,1,950.29,959.14,947.37,954.72,1934652,835.7341627,956.586175,11.77,0.01
5/3/2017,GOOGL,5/3/2017,936.05,950.2,935.21,948.45,1792847,0,1,936.05,950.2,935.21,948.45,1792847,834.8338278,956.759075,14.99,-18.67
5/2/2017,GOOGL,5/2/2017,933.27,942.985,931,937.09,1745453,0,1,933.27,942.985,931,937.09,1745453,833.9431579,956.900775,11.985,-15.18
5/1/2017,GOOGL,5/1/2017,924.15,935.82,920.8,932.82,2294856,0,1,924.15,935.82,920.8,932.82,2294856,832.96311,956.839075,15.02,-12.94
4/28/2017,GOOGL,4/28/2017,929,935.9,923.22,924.52,3753169,0,1,929,935.9,923.22,924.52,3753169,831.8749282,956.691775,12.68,-3.82
4/27/2017,GOOGL,4/27/2017,890,893.3774,887.18,891.44,1817740,0,1,890,893.3774,887.18,891.44,1817740,830.7749761,956.461575,6.1974,-34.52
4/26/2017,GOOGL,4/26/2017,891.39,892.99,885.15,889.14,1302032,0,1,891.39,892.99,885.15,889.14,1302032,829.7225359,956.007375,7.84,-0.05
4/25/2017,GOOGL,4/25/2017,882.26,892.25,879.2801,888.84,2020460,0,1,882.26,892.25,879.2801,888.84,2020460,828.7032536,955.601275,12.9699,-6.88
4/24/2017,GOOGL,4/24/2017,868.44,879.96,866.11,878.93,1691896,0,1,868.44,879.96,866.11,878.93,1691896,827.7233971,955.136775,13.85,-20.4
4/21/2017,GOOGL,4/21/2017,860.62,862.44,857.73,858.95,1172870,0,1,860.62,862.44,857.73,858.95,1172870,826.765311,954.524775,4.71,-18.31
4/20/2017,GOOGL,4/20/2017,859.74,863.93,857.5,860.08,1188843,0,1,859.74,863.93,857.5,860.08,1188843,825.8398565,953.609875,6.43,0.79
4/19/2017,GOOGL,4/19/2017,857.385,860.2,853.5275,856.51,1080336,0,1,857.385,860.2,853.5275,856.51,1080336,824.9366986,952.744175,6.6725,-2.695
4/18/2017,GOOGL,4/18/2017,852.54,857.39,851.25,853.99,936201,0,1,852.54,857.39,851.25,853.99,936201,823.9251675,951.876375,6.14,-3.97
4/17/2017,GOOGL,4/17/2017,841.38,855.64,841.03,855.13,1049125,0,1,841.38,855.64,841.03,855.13,1049125,822.8553589,951.002175,14.61,-12.61
4/13/2017,GOOGL,4/13/2017,841.04,843.73,837.8503,840.18,1073650,0,1,841.04,843.73,837.8503,840.18,1073650,821.8058852,950.054575,5.8797,-14.09
4/12/2017,GOOGL,4/12/2017,838.46,843.72,837.59,841.46,1135775,0,1,838.46,843.72,837.59,841.46,1135775,820.7225837,949.036175,6.13,-1.72
4/11/2017,GOOGL,4/11/2017,841.7,844.63,834.6,839.88,974343,0,1,841.7,844.63,834.6,839.88,974343,819.6588038,948.035975,10.03,0.24
4/10/2017,GOOGL,4/10/2017,841.54,846.7372,840.79,841.7,1046215,0,1,841.54,846.7372,840.79,841.7,1046215,818.5606699,946.914875,5.9472,1.66
4/7/2017,GOOGL,4/7/2017,845,845.88,837.3,842.1,1110404,0,1,845,845.88,837.3,842.1,1110404,817.4079904,945.779475,8.58,3.3
4/6/2017,GOOGL,4/6/2017,849.5,853.59,844,845.095,1533564,0,1,849.5,853.59,844,845.095,1533564,816.2452153,944.764175,9.59,7.4
4/5/2017,GOOGL,4/5/2017,854.71,860.59,847.52,848.91,1855153,0,1,854.71,860.59,847.52,848.91,1855153,815.069378,943.857625,13.07,9.615
4/4/2017,GOOGL,4/4/2017,848,853,847.505,852.57,1348494,0,1,848,853,847.505,852.57,1348494,813.9040191,943.065425,5.495,-0.91
4/3/2017,GOOGL,4/3/2017,848.75,859,847.5298,856.75,1969402,0,1,848.75,859,847.5298,856.75,1969402,812.8186603,942.286125,11.4702,-3.82
3/31/2017,GOOGL,3/31/2017,846.83,849.56,845.2445,847.8,1440982,0,1,846.83,849.56,845.2445,847.8,1440982,811.7215789,941.484725,4.3155,-9.92
3/30/2017,GOOGL,3/30/2017,851.98,852,846.77,849.48,949398,0,1,851.98,852,846.77,849.48,949398,810.6243062,940.536925,5.23,4.18
3/29/2017,GOOGL,3/29/2017,842.75,851.585,841.38,849.87,1457347,0,1,842.75,851.585,841.38,849.87,1457347,809.6665072,939.627725,10.205,-6.73
3/28/2017,GOOGL,3/28/2017,839.69,845.4,832.265,840.63,1519202,0,1,839.69,845.4,832.265,840.63,1519202,808.6712919,938.917725,13.135,-10.18
3/27/2017,GOOGL,3/27/2017,828.09,841.38,824.3,838.51,1935211,0,1,828.09,841.38,824.3,838.51,1935211,807.6969378,938.062225,17.08,-12.54
3/24/2017,GOOGL,3/24/2017,842,844,829.1,835.14,2105682,0,1,842,844,829.1,835.14,2105682,806.9119617,937.170725,14.9,3.49
3/23/2017,GOOGL,3/23/2017,841.39,841.69,833,839.65,3287669,0,1,841.39,841.69,833,839.65,3287669,806.2015311,936.079425,8.69,6.25
3/22/2017,GOOGL,3/22/2017,849.48,855.35,847,849.8,1366749,0,1,849.48,855.35,847,849.8,1366749,805.4780861,935.095125,8.35,9.83
3/21/2017,GOOGL,3/21/2017,870.06,873.47,847.687,850.14,2537978,0,1,870.06,873.47,847.687,850.14,2537978,804.7585646,934.203825,25.783,20.26
3/20/2017,GOOGL,3/20/2017,869.48,870.34,864.665,867.91,1542199,0,1,869.48,870.34,864.665,867.91,1542199,804.0421053,933.404325,5.675,19.34
3/17/2017,GOOGL,3/17/2017,873.68,874.42,868.37,872.37,1868252,0,1,873.68,874.42,868.37,872.37,1868252,803.4158852,932.847525,6.05,5.77
3/16/2017,GOOGL,3/16/2017,870.53,872.71,867.52,870,1104452,0,1,870.53,872.71,867.52,870,1104452,802.8991866,932.170425,5.19,-1.84
3/15/2017,GOOGL,3/15/2017,867.94,869.88,861.295,868.39,1332885,0,1,867.94,869.88,861.295,868.39,1332885,802.3814354,931.428525,8.585,-2.06
3/14/2017,GOOGL,3/14/2017,863.75,867.58,860.13,865.91,1061692,0,1,863.75,867.58,860.13,865.91,1061692,801.864689,930.654925,7.45,-4.64
3/13/2017,GOOGL,3/13/2017,860.83,867.13,860.82,864.58,1166605,0,1,860.83,867.13,860.82,864.58,1166605,801.3455024,929.856125,6.31,-5.08
3/10/2017,GOOGL,3/10/2017,862.7,864.229,857.61,861.405,1336585,0,1,862.7,864.229,857.61,861.405,1336585,800.8690431,929.098925,6.619,-1.88
